epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_linear.weight
0,8,5.131608486175537,0.0,169.28919982910156,0.0008,3764,5645,8,0.6418075561523438,0.3389930725097656,3.344641923904419,0.0,28.350421905517578,3.342648983001709,0.0,1.0036302151563083,0.050904374569654465,0.05085283890366554,0.05093010142445564,0.05157832056283951,0.05126344412565231,0.05120689421892166,0.05105322599411011,0.05126378685235977,0.05109557509422302,0.05062068998813629,0.051058702170848846,0.05116184055805206,0.05110274255275726,0.9996301864368943,0.0025757812684132552,0.051180802285671234,0.025631874799728394,0.9995351874403507,0.002616489855718715,0.05104586482048035,0.05142330005764961,0.05120392143726349,0.05102085322141647,0.05150874704122543,0.05148826539516449,0.05146292597055435,0.05105634033679962,0.05118866637349129,0.05059000104665756,0.051157571375370026,0.050605658441782,0.05084840953350067,0.9997456688018141,0.002628421529750473,0.05109989270567894,0.025642503052949905,0.9999237813836211,0.002720627309763419,0.051249117973825024
1,16,3.0857090950012207,0.0,21.882978439331055,0.001,3764,5645,8,0.31868553161621094,0.04336953163146973,2.801055669784546,0.0,16.46201515197754,2.7891476154327393,0.0,1.003066033456426,0.05148967728018761,0.05127963051199913,0.05130966380238533,0.05185390263795853,0.051548127084970474,0.051494352519512177,0.051345955580472946,0.05149747058749199,0.05135846510529518,0.050930239260196686,0.051370665431022644,0.05141466483473778,0.05142699182033539,0.9986405784338586,0.006526033828495023,0.051572058349847794,0.026395920664072037,0.998201239684981,0.006675900777810174,0.05143176391720772,0.05182286351919174,0.051516447216272354,0.051367830485105515,0.051863737404346466,0.05171160027384758,0.05176332965493202,0.05137976258993149,0.05158616229891777,0.050806909799575806,0.05141862481832504,0.05084731802344322,0.051140107214450836,0.998932571800342,0.006626673917293958,0.051443468779325485,0.026376429945230484,1.0009942270421008,0.007182993878391536,0.051546944756055556
2,24,2.5990235805511475,0.0,13.450597763061523,0.001,3764,5645,8,0.3009307384490967,0.05094432830810547,2.4378249645233154,0.0,11.448113441467285,2.422024726867676,0.0,1.002550095529551,0.052210304886102676,0.05188589170575142,0.051601141691207886,0.052018243819475174,0.05168411508202553,0.05162416398525238,0.051621194928884506,0.05173351988196373,0.05149887874722481,0.051442891359329224,0.05174620822072029,0.0515311136841774,0.05160091444849968,0.9978515051360376,0.008057186029502785,0.05194857716560364,0.027064740657806396,0.9970701868583426,0.00801618504843578,0.051764484494924545,0.052152689546346664,0.051676537841558456,0.05176987498998642,0.05223645642399788,0.051798928529024124,0.05206136032938957,0.05165771394968033,0.05163747817277908,0.051019761711359024,0.05165610462427139,0.050939492881298065,0.05124557763338089,0.9980089657620742,0.008076942364742266,0.05177348852157593,0.027003467082977295,1.0043021645943269,0.010876698900859745,0.052171709250001606
3,32,2.3948705196380615,0.9829968214035034,10.966777801513672,0.001,3764,5645,8,0.38272714614868164,0.040833473205566406,2.369527816772461,0.9388839602470398,10.692342758178711,2.3546366691589355,1.1689691543579102,1.0020800458930943,0.0527307353913784,0.052365560084581375,0.05184796825051308,0.05221021920442581,0.0518333837389946,0.0517294704914093,0.0518375001847744,0.051906246691942215,0.051580775529146194,0.051912255585193634,0.052084196358919144,0.05162336677312851,0.0517280213534832,0.9972378470217189,0.008840382476134504,0.05221967026591301,0.027496933937072754,0.9962760559387004,0.008626788174781866,0.05195523425936699,0.05233941599726677,0.05177057906985283,0.05214599519968033,0.05254467949271202,0.05188284069299698,0.052281346172094345,0.05182564631104469,0.051676057279109955,0.05111367627978325,0.05178285017609596,0.051018960773944855,0.0513068363070488,0.9973199490826181,0.00879700151521565,0.0520319938659668,0.027405496686697006,1.0079280579717191,0.013978900563346892,0.052852116567583964
4,40,2.3433187007904053,1.1158342361450195,10.415745735168457,0.001,3764,5645,8,0.3760874271392822,0.04445242881774902,2.336954116821289,0.8148804306983948,10.349664688110352,2.324880361557007,1.354941487312317,1.0016421006119118,0.052981097251176834,0.05261063948273659,0.05196777358651161,0.052315015345811844,0.05192204564809799,0.05177285894751549,0.05194786563515663,0.05198965594172478,0.05162479355931282,0.05217589810490608,0.05226965993642807,0.05165611952543259,0.05178472027182579,0.9967015705212663,0.009223542110125073,0.05235585570335388,0.027719292789697647,0.9956257300661773,0.008976046596045992,0.052048638463020325,0.05242640897631645,0.051799360662698746,0.052367039024829865,0.052703093737363815,0.0519084669649601,0.052432265132665634,0.05192773416638374,0.05169713497161865,0.05113924667239189,0.05188697949051857,0.05104900524020195,0.05133313313126564,0.9967768447927068,0.00921420394900188,0.05217478796839714,0.027616357430815697,1.0111060146431377,0.016452463541047832,0.05345764462039441
5,48,2.3212690353393555,1.354941487312317,10.18859577178955,0.001,3764,5645,8,0.329056978225708,0.040940046310424805,2.3231732845306396,0.56687331199646,10.208015441894531,2.310685157775879,1.2486716508865356,1.0012255291542131,0.0531202107667923,0.05273871496319771,0.052028048783540726,0.05235585570335388,0.05194464698433876,0.051779717206954956,0.05203443393111229,0.0520453080534935,0.05164162069559097,0.05230976268649101,0.05235884711146355,0.05167578533291817,0.051803410053253174,0.9962602930173573,0.009381866746556248,0.05241856724023819,0.02782723680138588,0.9951112013395562,0.009132699846515905,0.052100248634815216,0.05247415229678154,0.05181074142456055,0.05249230936169624,0.05279079079627991,0.05192248523235321,0.05254307761788368,0.052006643265485764,0.05170794576406479,0.05105719715356827,0.05183234065771103,0.051053427159786224,0.0513404905796051,0.9963187928430904,0.009373944456125216,0.052239708602428436,0.027720723301172256,1.0136669414523565,0.018287244931450616,0.05394468426551835
6,56,2.311558723449707,1.1424016952514648,10.090140342712402,0.001,3764,5645,8,0.3637056350708008,0.04030275344848633,2.3178162574768066,0.9920282959938049,10.153477668762207,2.304104804992676,1.1158342361450195,1.0008191647877294,0.053182292729616165,0.0527949333190918,0.05205165967345238,0.05237650126218796,0.05196113884449005,0.05177684128284454,0.05208898335695267,0.05207740142941475,0.05165721848607063,0.05236745998263359,0.052395064383745193,0.05167108774185181,0.05180202051997185,0.9958379815952781,0.00947315484479732,0.05243854969739914,0.02787480689585209,0.9946747285763774,0.009193536846707857,0.05212072283029556,0.0524962954223156,0.05180773511528969,0.052580270916223526,0.05284461751580238,0.05191931128501892,0.05260736495256424,0.05205448344349861,0.05170731619000435,0.050992533564567566,0.05179304629564285,0.051045287400484085,0.0513351634144783,0.9959021290987117,0.009445162751941006,0.05226432532072067,0.02776913531124592,1.0156664722394104,0.0196780316633044,0.05433097795744993
7,64,2.30578875541687,1.0892667770385742,10.032088279724121,0.001,3764,5645,8,0.2786719799041748,0.048842668533325195,2.3155789375305176,0.8503099679946899,10.130785942077637,2.299466609954834,1.3283740282058716,1.0004205647897766,0.05318862944841385,0.052804090082645416,0.052047234028577805,0.05238724127411842,0.0519704706966877,0.05177157744765282,0.05217457935214043,0.05213657394051552,0.05168325826525688,0.052389126271009445,0.05240901932120323,0.05166091397404671,0.05179092288017273,0.9954300843953897,0.00952916734792379,0.05243483930826187,0.027893071994185448,0.9942776209697078,0.009246677437235016,0.05213190242648125,0.05250648781657219,0.0517953597009182,0.05265650525689125,0.05288858711719513,0.05190828815102577,0.05263502150774002,0.05208154767751694,0.05169284716248512,0.05097033083438873,0.051798827946186066,0.05103084072470665,0.051318373531103134,0.9955061173101033,0.009513279303124199,0.052267979830503464,0.027790606021881104,1.0172496764568735,0.020806941586113775,0.054639976924455644
8,72,2.301936626434326,1.1424016952514648,9.993517875671387,0.001,3764,5645,8,0.34778666496276855,0.040769100189208984,2.310642957687378,0.8503099679946899,10.080904006958008,2.2968668937683105,1.3018065690994263,1.0000285077990128,0.05319551005959511,0.05280786007642746,0.052046675235033035,0.052402157336473465,0.05197557434439659,0.05177292972803116,0.05230941250920296,0.052235763520002365,0.05172879248857498,0.05239376425743103,0.05240932106971741,0.051649246364831924,0.05178151652216911,0.9950371071798741,0.00952977452596015,0.0524253323674202,0.02789977192878723,0.9938934945923795,0.009254755144169931,0.05209735408425331,0.052487146109342575,0.05178719758987427,0.052768200635910034,0.05296526476740837,0.05190164968371391,0.052664607763290405,0.052114732563495636,0.05168363079428673,0.050957582890987396,0.0518064945936203,0.051010146737098694,0.051302701234817505,0.9951152474370133,0.009530263165985074,0.05225604772567749,0.027795156463980675,1.018516526429414,0.021685325373018333,0.05489607567833844
9,80,2.3000054359436035,1.1689691543579102,9.974236488342285,0.001,3764,5645,8,0.2945280075073242,0.04620766639709473,2.3097925186157227,0.9388839602470398,10.072334289550781,2.2936959266662598,1.2221040725708008,0.9996431682956295,0.053184203803539276,0.05280211567878723,0.05202905088663101,0.05242903158068657,0.052005521953105927,0.05177927762269974,0.05248555541038513,0.05235776677727699,0.051798950880765915,0.05239218845963478,0.052405912429094315,0.05162842944264412,0.05177779123187065,0.9946550038512744,0.009543597375182707,0.05240539833903313,0.027895575389266014,0.9935070079915346,0.009244046551925624,0.052062246948480606,0.0524715781211853,0.05176527425646782,0.052938852459192276,0.053088653832674026,0.05190321430563927,0.05270998924970627,0.05217135697603226,0.05167388543486595,0.050941307097673416,0.0517977811396122,0.0509965606033802,0.051287371665239334,0.9947230288647709,0.009532012260198276,0.052238836884498596,0.02779228985309601,1.0195870563815908,0.02249553004701144,0.05512378868603303
