epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,11,4.64426851272583,0.0,103.98727416992188,0.001,3.110163927078247,0.0,22.424720764160156,transformer,embedding
1,22,2.8090713024139404,0.0,16.594499588012695,0.001,2.48034930229187,0.0,11.945436477661133,transformer,embedding
2,33,2.4075820446014404,0.6570048332214355,11.107071876525879,0.001,2.3628735542297363,0.8974964618682861,10.621428489685059,transformer,embedding
3,44,2.3431804180145264,0.966183602809906,10.414305686950684,0.001,2.3312385082244873,0.8974964618682861,10.290678977966309,transformer,embedding
4,55,2.319895029067993,1.1787439584732056,10.174606323242188,0.001,2.3207786083221436,0.6140764951705933,10.183600425720215,transformer,embedding
5,66,2.3128650188446045,0.966183602809906,10.1033296585083,0.001,2.314352035522461,1.0155880451202393,10.118364334106445,transformer,embedding
6,77,2.306006908416748,1.0628019571304321,10.034276962280273,0.001,2.3108479976654053,1.0392063856124878,10.082971572875977,transformer,embedding
7,88,2.3053746223449707,1.04347825050354,10.027934074401855,0.001,2.309342384338379,0.7321681380271912,10.067801475524902,transformer,embedding
8,99,2.301344633102417,1.294685959815979,9.987603187561035,0.001,2.3080527782440186,0.8266414403915405,10.054826736450195,transformer,embedding
9,110,2.300490379333496,1.140096664428711,9.979074478149414,0.001,2.306487560272217,0.8502597808837891,10.039100646972656,transformer,embedding
10,121,2.298032760620117,1.024154543876648,9.954580307006836,0.001,2.309741735458374,0.5904582142829895,10.071823120117188,transformer,embedding
11,132,2.2988576889038086,1.1014492511749268,9.96279525756836,0.001,2.3082990646362305,0.9919697642326355,10.057303428649902,transformer,embedding
12,143,2.294584035873413,1.4106279611587524,9.920309066772461,0.001,2.305475950241089,0.7557864785194397,10.028950691223145,transformer,embedding
13,154,2.2921142578125,1.314009666442871,9.895837783813477,0.001,2.313166618347168,0.7557864785194397,10.106376647949219,transformer,embedding
14,165,2.2898178100585938,1.0628019571304321,9.873138427734375,0.001,2.3145995140075684,0.8030231595039368,10.120868682861328,transformer,embedding
15,176,2.2830967903137207,1.56521737575531,9.80700397491455,0.001,2.321047782897949,0.7085497975349426,10.186342239379883,transformer,embedding
16,187,2.275200366973877,1.8743960857391357,9.729867935180664,0.001,2.335465431213379,0.5904582142829895,10.334268569946289,transformer,embedding
17,198,2.2591774463653564,2.5314009189605713,9.575209617614746,0.001,2.358058452606201,0.4723665416240692,10.570408821105957,transformer,embedding
